Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
DIBR2,,Dicliptera brachiata (Pursh) Spreng.,branched foldwing,Acanthaceae
DIBR2,DIBR6,Diapedium brachiatum (Pursh) Kuntze,,Acanthaceae
DIBR2,DIBRA,Dicliptera brachiata (Pursh) Spreng. var. attenuata A. Gray,,Acanthaceae
DIBR2,DIBRG,Dicliptera brachiata (Pursh) Spreng. var. glandulosa (Scheele) Fernald,,Acanthaceae
DIBR2,DIBRR,Dicliptera brachiata (Pursh) Spreng. var. ruthii Fernald,,Acanthaceae
DIBR2,DIGL4,Dicliptera glandulosa Scheele,,Acanthaceae
DIBR2,JUBR8,Justicia brachiata Pursh,,Acanthaceae
DICLI,,Dicliptera Juss.,foldwing,Acanthaceae
JUAM,,Justicia americana (L.) Vahl,American water-willow,Acanthaceae
JUAM,DIAM2,Dianthera americana L.,,Acanthaceae
JUAM,DIAMS,Dianthera americana L. var. subcoriacea (Fernald) Shinners,,Acanthaceae
JUAM,JUAMS,Justicia americana (L.) Vahl var. subcoriacea Fernald,,Acanthaceae
JUAM,JUMO2,Justicia mortuifluminis Fernald,,Acanthaceae
JUAM,JUUM,Justicia umbratilis Fernald,,Acanthaceae
JULA3,,Justicia lanceolata (Chapm.) Small,looseflower water-willow,Acanthaceae
JULA3,DILA17,Dianthera lanceolata (Chapm.) Small,,Acanthaceae
JULA3,DIOVL,Dianthera ovata Walter var. lanceolata Chapm.,,Acanthaceae
JULA3,JUOVL,Justicia ovata (Walter) Lindau var. lanceolata (Chapm.) R.W. Long,,Acanthaceae
JUSTI,,Justicia L.,water-willow,Acanthaceae
RUELL,,Ruellia L.,wild petunia,Acanthaceae
RUHU,,Ruellia humilis Nutt.,fringeleaf wild petunia,Acanthaceae
RUHU,RUCIL,Ruellia ciliosa Pursh var. longiflora A. Gray,,Acanthaceae
RUHU,RUHUC,Ruellia humilis Nutt. var. calvescens Fernald,,Acanthaceae
RUHU,RUHUD,Ruellia humilis Nutt. var. depauperata Tharp & F.A. Barkley,,Acanthaceae
RUHU,RUHUE,Ruellia humilis Nutt. var. expansa Fernald,,Acanthaceae
RUHU,RUHUF,Ruellia humilis Nutt. var. frondosa Fernald,,Acanthaceae
RUHU,RUHUL,Ruellia humilis Nutt. var. longiflora (A. Gray) Fernald,,Acanthaceae
RUPE4,,Ruellia pedunculata Torr. ex A. Gray,stalked wild petunia,Acanthaceae
RUPEP2,,Ruellia pedunculata Torr. ex A. Gray ssp. pedunculata,stalked wild petunia,Acanthaceae
RUST2,,Ruellia strepens L.,limestone wild petunia,Acanthaceae
RUST2,DIMI4,Dipteracanthus micranthus Engelm. & A. Gray,,Acanthaceae
RUST2,DIST4,Dipteracanthus strepens (L.) Nees,,Acanthaceae
RUST2,RUSTC,Ruellia strepens L. var. cleistantha A. Gray,,Acanthaceae
RUST2,RUSTM,Ruellia strepens L. var. micrantha (Engelm. & A. Gray) Britton,,Acanthaceae
ACARO2,,Acarospora A. Massal.,cracked lichen,Acarosporaceae
ACER,,Acer L.,maple,Aceraceae
ACFL,,Acer floridanum (Chapm.) Pax,southern sugar maple,Aceraceae
ACFL,ACBA3,Acer barbatum Michx. p.p.,,Aceraceae
ACFL,ACBAL,Acer barbatum Michx. var. longii (Fernald) Fernald,,Aceraceae
ACFL,ACBAV,Acer barbatum Michx. var. villipes (Rehder) Ashe,,Aceraceae
ACFL,ACFLL,Acer floridanum (Chapm.) Pax var. longii Fernald,,Aceraceae
ACFL,ACFLV,Acer floridanum (Chapm.) Pax var. villipes Rehder,,Aceraceae
ACFL,ACNIF,Acer nigrum Michx. f. var. floridanum (Chapm.) Fosberg,,Aceraceae
ACFL,ACSAF2,Acer saccharinum L. var. floridanum Chapm.,,Aceraceae
ACFL,ACSAF,Acer saccharum Marshall ssp. floridanum (Chapm.) Desmarais,,Aceraceae
ACFL,ACSAF3,Acer saccharum Marshall var. floridanum (Chapm.) Small & A. Heller,,Aceraceae
ACFL,SABA13,Saccharodendron barbatum (Michx.) Nieuwl.,,Aceraceae
ACFL,SAFL8,Saccharodendron floridanum (Chapm.) Nieuwl.,,Aceraceae
ACLE,,Acer leucoderme Small,chalk maple,Aceraceae
ACLE,ACNIL,Acer nigrum Michx. f. var. leucoderme (Small) Fosberg,,Aceraceae
ACLE,ACSAL,Acer saccharum Marshall ssp. leucoderme (Small) Desmarais,,Aceraceae
ACLE,ACSAL2,Acer saccharum Marshall var. leucoderme (Small) Rehder,,Aceraceae
ACLE,SALE8,Saccharodendron leucoderme (Small) Nieuwl.,,Aceraceae
ACNE2,,Acer negundo L.,boxelder,Aceraceae
ACNEN,,Acer negundo L. var. negundo,boxelder,Aceraceae
ACNEN,ACNEV2,Acer negundo L. var. variegatum Jacques,,Aceraceae
ACNEN,NEAC,Negundo aceroides (L.) Moench,,Aceraceae
ACNEN,NENE,"Negundo negundo (L.) Karst., nom. inval.",,Aceraceae
ACNET,,Acer negundo L. var. texanum Pax,boxelder,Aceraceae
ACNET,ACNEL,Acer negundo L. ssp. latifolium (Pax) Schwerin,,Aceraceae
ACNI5,,Acer nigrum Michx. f.,black maple,Aceraceae
ACNI5,ACNIP,Acer nigrum Michx. f. var. palmeri Sarg.,,Aceraceae
ACNI5,ACSAN,Acer saccharum Marshall ssp. nigrum (Michx. f.) Desmarais,,Aceraceae
ACNI5,ACSAN2,Acer saccharum Marshall var. nigrum (Michx. f.) Britton,,Aceraceae
ACNI5,ACSAV,Acer saccharum Marshall var. viride (Schmidt) A.E. Murray,,Aceraceae
ACNI5,SANI9,Saccharodendron nigrum (Michx. f.) Small,,Aceraceae
ACRU,,Acer rubrum L.,red maple,Aceraceae
ACRU,ACBA2,Acer barbatum Michx. p.p.,,Aceraceae
ACRUD,,Acer rubrum L. var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,Drummond's maple,Aceraceae
ACRUD,ACDR,Acer drummondii Hook. & Arn. ex Nutt.,,Aceraceae
ACRUD,ACRUD2,Acer rubrum L. ssp. drummondii (Hook. & Arn. ex Nutt.) A.E. Murray,,Aceraceae
ACRUD,RUDR3,Rufacer drummondii (Hook. & Arn. ex Nutt.) Small,,Aceraceae
ACRUR,,Acer rubrum L. var. rubrum,red maple,Aceraceae
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,,Aceraceae
ACRUR,ACST,Acer stenocarpum Britton,,Aceraceae
ACRUR,RURU5,Rufacer rubrum (L.) Small,,Aceraceae
ACRUT,,Acer rubrum L. var. trilobum Torr. & A. Gray ex K. Koch,red maple,Aceraceae
ACRUT,ACCA9,Acer carolinianum Walter,,Aceraceae
ACRUT,ACRUT3,Acer rubrum L. var. tridens Alph. Wood,,Aceraceae
ACRUT,RUCA7,Rufacer carolinianum (Walter) Small,,Aceraceae
ACSA2,,Acer saccharinum L.,silver maple,Aceraceae
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae
ACSA3,,Acer saccharum Marshall,sugar maple,Aceraceae
ACSAS,,Acer saccharum Marshall var. saccharum,sugar maple,Aceraceae
ACSAS,ACNIG,Acer nigrum Michx. f. var. glaucum (F. Schmidt) Fosberg,,Aceraceae
ACSAS,ACNIS2,Acer nigrum Michx. f. var. saccharophorum (K. Koch) R.T. Clausen,,Aceraceae
ACSAS,ACSAG,Acer saccharum Marshall var. glaucum (F. Schmidt) Sarg.,,Aceraceae
ACSAS,ACSAR,Acer saccharum Marshall var. rugellii (Pax) Rehder,,Aceraceae
ACSAS,SASA18,Saccharodendron saccharum (Marshall) Moldenke,,Aceraceae
ACSAS2,,Acer saccharum Marshall var. schneckii Rehder,sugar maple,Aceraceae
ACSAS2,ACSAO,Acer saccharum Marshall ssp. ozarkense A.E. Murray,,Aceraceae
ACSAS2,ACSAS4,Acer saccharum Marshall ssp. schneckii (Rehder) Desmarais,,Aceraceae
ACCA4,,Acorus calamus L.,calamus,Acoraceae
ACORU,,Acorus L.,sweetflag,Acoraceae
ACCH5,,Actinidia chinensis Planch.,kiwi,Actinidiaceae
ACCHD,,Actinidia chinensis Planch. var. deliciosa (A. Chev.) A. Chev.,kiwi,Actinidiaceae
ACTIN3,,Actinidia Lindl.,actinidia,Actinidiaceae
MANFR,,Manfreda Salisb.,tuberose,Agavaceae
MAVI5,,Manfreda virginica (L.) Salisb. ex Rose,false aloe,Agavaceae
MAVI5,AGLA8,Agave lata Shinners,,Agavaceae
MAVI5,AGTI,Agave tigrina (Engelm.) Cory,,Agavaceae
MAVI5,AGVI6,Agave virginica L.,,Agavaceae
MAVI5,ALIN9,Allibertia intermedia Marion,,Agavaceae
MAVI5,MATI,Manfreda tigrina (Engelm.) Small,,Agavaceae
MAVI5,MAVIT3,Manfreda virginica (L.) Salisb. ex Rose var. tigrina (Engelm.) Rose,,Agavaceae
MAVI5,POLA14,Polianthes lata (Shinners) Shinners,,Agavaceae
MAVI5,POVI18,Polianthes virginica (L.) Shinners,,Agavaceae
YUAR2,,Yucca arkansana Trel.,Arkansas yucca,Agavaceae
YUAR2,YUANM,Yucca angustissima Engelm. ex Trel. var. mollis Engelm.,,Agavaceae
YUCCA,,Yucca L.,yucca,Agavaceae
YUFI,,Yucca filamentosa L.,Adam's needle,Agavaceae
YUFI,YUCO3,Yucca concava Haw.,,Agavaceae
YUFI,YUFIC,Yucca filamentosa L. var. concava (Haw.) Baker,,Agavaceae
YUGL,,Yucca glauca Nutt.,soapweed yucca,Agavaceae
YUGLG2,,Yucca glauca Nutt. var. glauca,soapweed yucca,Agavaceae
YUGLG2,YUAN,Yucca angustifolia Pursh,,Agavaceae
YULO,,Yucca louisianensis Trel.,Gulf Coast yucca,Agavaceae
YULO,YUARP,Yucca arkansana Trel. var. paniculata McKelvey,,Agavaceae
YULO,YUFR,Yucca freemanii Shinners,,Agavaceae
SESUV,,Sesuvium L.,seapurslane,Aizoaceae
SEVE2,,Sesuvium verrucosum Raf.,verrucose seapurslane,Aizoaceae
SEVE2,SEER3,Sesuvium erectum Correll,,Aizoaceae
TRIAN,,Trianthema L.,trianthema,Aizoaceae
TRPO2,,Trianthema portulacastrum L.,desert horsepurslane,Aizoaceae
ALISM,,Alisma L.,water plantain,Alismataceae
ALSU,,Alisma subcordatum Raf.,American water plantain,Alismataceae
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum (Raf.) Hultén,,Alismataceae
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum (Pursh) Torr.,,Alismataceae
ALTR7,,Alisma triviale Pursh,northern water plantain,Alismataceae
ALTR7,ALBR10,Alisma brevipes Greene,,Alismataceae
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Greene) Sam.,,Alismataceae
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum Schult.,,Alismataceae
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Greene) Vict.,,Alismataceae
ECBE2,,Echinodorus berteroi (Spreng.) Fassett,upright burhead,Alismataceae
ECBE2,ECBEL,Echinodorus berteroi (Spreng.) Fassett var. lanceolatus (Engelm. ex S. Watson & J.M. Coult.) Fassett,,Alismataceae
ECBE2,ECRO,Echinodorus rostratus (Nutt.) Engelm.,,Alismataceae
ECBE2,ECROL,Echinodorus rostratus (Nutt.) Engelm. var. lanceolatus Engelm. ex S. Watson & J.M. Coult.,,Alismataceae
ECCO3,,Echinodorus cordifolius (L.) Griseb.,creeping burhead,Alismataceae
ECCO3,ECRA2,Echinodorus radicans (Nutt.) Engelm.,,Alismataceae
ECHIN6,,Echinodorus Rich. ex Engelm.,burhead,Alismataceae
ECTE2,,Echinodorus tenellus (Mart. ex Schult. f.) Buchenau,mudbabies,Alismataceae
ECTE2,ECPA6,Echinodorus parvulus Engelm.,,Alismataceae
ECTE2,ECTEL,Echinodorus tenellus (Mart. ex Schult. f.) Buchenau var. latifolius (Seub.) Fassett,,Alismataceae
ECTE2,ECTEP,Echinodorus tenellus (Mart. ex Schult. f.) Buchenau var. parvulus (Engelm.) Fassett,,Alismataceae
ECTE2,HETE,Helanthium tenellum (Mart. ex Roem. & Schult.) Britton,,Alismataceae
ECTE2,HEPA21,Helianthium parvulum (Engelm.) Britton,,Alismataceae
ECTE2,HETE13,Helianthium tenellum (Mart. ex Schult. f.) Britton,,Alismataceae
SAAM4,,Sagittaria ambigua J.G. Sm.,Kansas arrowhead,Alismataceae
SAAU2,,Sagittaria australis (J.G. Sm.) Small,longbeak arrowhead,Alismataceae
SAAU2,SAENL2,Sagittaria engelmanniana J.G. Sm. ssp. longirostra auct. non Micheli,,Alismataceae
SAAU2,SALO10,Sagittaria longirostra auct. non (Micheli) J.G. Sm.,,Alismataceae
SAAU2,SALOA,Sagittaria longirostra (Micheli) J.G. Sm. var. australis J.G. Sm.,,Alismataceae
SABR8,,Sagittaria brevirostra Mack. & Bush,shortbeak arrowhead,Alismataceae
SABR8,SAENB2,Sagittaria engelmanniana J.G. Sm. ssp. brevirostra (Mack. & Bush) Bogin,,Alismataceae
SACA21,,Sagittaria calycina Engelm.,hooded arrowhead,Alismataceae
SACAC,,Sagittaria calycina Engelm. var. calycina,hooded arrowhead,Alismataceae
SACAC,LOCA11,Lophotocarpus californicus J.G. Sm.,,Alismataceae
SACAC,LOCA12,Lophotocarpus calycinus (Engelm.) J.G. Sm.,,Alismataceae
SACAC,LODE3,Lophotocarpus depauperatus J.G. Sm.,,Alismataceae
SACAC,SAMOC2,Sagittaria montevidensis Cham. & Schltdl. ssp. calycina (Engelm.) Bogin,,Alismataceae
SAGIT,,Sagittaria L.,arrowhead,Alismataceae
SAGR,,Sagittaria graminea Michx.,grassy arrowhead,Alismataceae
SAGRC2,,Sagittaria graminea Michx. var. chapmanii J.G. Sm.,Chapman's arrowhead,Alismataceae
SAGRC2,SACH14,Sagittaria chapmanii (J.G. Sm.) C. Mohr,,Alismataceae
SAGRC2,SAGRC5,Sagittaria graminea Michx. ssp. chapmanii (J.G. Sm.) Haynes & C.B. Hellquist,,Alismataceae
SAGRG,,Sagittaria graminea Michx. var. graminea,grassy arrowhead,Alismataceae
SAGRG,SACY5,Sagittaria cycloptera (J.G. Sm.) C. Mohr,,Alismataceae
SAGRG,SAEA3,Sagittaria eatonii J.G. Sm.,,Alismataceae
SALA2,,Sagittaria latifolia Willd.,broadleaf arrowhead,Alismataceae
SALA2,SACH15,Sagittaria chinensis Pursh,,Alismataceae
SALA2,SAENL3,Sagittaria engelmanniana J.G. Sm. ssp. longirostra (Micheli) Bogin,,Alismataceae
SALA2,SAES2,Sagittaria esculenta Howell,,Alismataceae
SALA2,SALAO,Sagittaria latifolia Willd. var. obtusa (Muhl. ex Willd.) Wiegand,,Alismataceae
SALA2,SALAP,Sagittaria latifolia Willd. var. pubescens (Muhl. ex Nutt.) J.G. Sm.,,Alismataceae
SALA2,SALO11,Sagittaria longirostra (Micheli) J.G. Sm.,,Alismataceae
SALA2,SAOB4,"Sagittaria obtusa Muhl. ex Willd., non Thunb.",,Alismataceae
SALA2,SAOR8,Sagittaria ornithorhyncha Small,,Alismataceae
SALA2,SAPL5,Sagittaria planipes Fernald,,Alismataceae
SALA2,SAPU10,Sagittaria pubescens Muhl. ex Nutt.,,Alismataceae
SALA2,SAVAO2,Sagittaria variabilis Engelm. var. obtusa (Muhl. ex Willd.) Engelm.,,Alismataceae
SALA2,SAVI12,Sagittaria viscosa C. Mohr,,Alismataceae
SAPA2,,Sagittaria papillosa Buchenau,nipplebract arrowhead,Alismataceae
SAPL,,Sagittaria platyphylla (Engelm.) J.G. Sm.,delta arrowhead,Alismataceae
SAPL,SAGRP2,Sagittaria graminea Michx. var. platyphylla Engelm.,,Alismataceae
SAPL,SAMO9,Sagittaria mohrii J.G. Sm.,,Alismataceae
SARI,,Sagittaria rigida Pursh,sessilefruit arrowhead,Alismataceae
ALCA5,,Alternanthera caracasana Kunth,washerwoman,Amaranthaceae
ALCA5,ACPE3,Achyranthes peploides (Humb. & Bonpl. ex Schult.) Britton & P. Wilson,,Amaranthaceae
ALCA5,ALPE6,Alternanthera peploides (Humb. & Bonpl. ex Schult.) Urb.,,Amaranthaceae
ALPH,,Alternanthera philoxeroides (Mart.) Griseb.,alligatorweed,Amaranthaceae
ALPH,ACPH,Achyranthes philoxeroides (Mart.) Standl.,,Amaranthaceae
ALSE4,,Alternanthera sessilis (L.) R. Br. ex DC.,sessile joyweed,Amaranthaceae
ALSE4,ACSE4,Achyranthes sessilis (L.) Desf. ex Steud.,,Amaranthaceae
ALSE4,ALGL11,Alternanthera glabra Moq.,,Amaranthaceae
ALSE4,GOSE2,Gomphrena sessilis L.,,Amaranthaceae
ALTER2,,Alternanthera Forssk.,joyweed,Amaranthaceae
AMAL,,Amaranthus albus L.,prostrate pigweed,Amaranthaceae
AMAL,AMALP3,Amaranthus albus L. var. pubescens (Uline & Bray) Fernald,,Amaranthaceae
AMAL,AMGRP,Amaranthus graecizans L. var. pubescens Uline & Bray,,Amaranthaceae
AMAL,AMPU,Amaranthus pubescens (Uline & Bray) Rydb.,,Amaranthaceae
AMAR,,Amaranthus arenicola I.M. Johnst.,sandhill amaranth,Amaranthaceae
AMARA,,Amaranthus L.,pigweed,Amaranthaceae
AMBL,,Amaranthus blitoides S. Watson,mat amaranth,Amaranthaceae
AMBL,AMGR,Amaranthus graecizans auct. non L.,,Amaranthaceae
AMBL2,,Amaranthus blitum L.,purple amaranth,Amaranthaceae
AMHY,,Amaranthus hybridus L.,slim amaranth,Amaranthaceae
AMHY,AMCH7,Amaranthus chlorostachys Willd.,,Amaranthaceae
AMHY,AMIN6,Amaranthus incurvatus Tim. ex Gren. & Godr.,,Amaranthaceae
AMHY,AMPA11,Amaranthus patulus Bertol.,,Amaranthaceae
AMPA,,Amaranthus palmeri S. Watson,carelessweed,Amaranthaceae
AMPO2,,Amaranthus powellii S. Watson,Powell's amaranth,Amaranthaceae
AMPOP,,Amaranthus powellii S. Watson ssp. powellii,Powell's amaranth,Amaranthaceae
AMPOP,AMBR4,Amaranthus bracteosus Uline & Bray,,Amaranthaceae
AMPOP,AMREP,Amaranthus retroflexus L. var. powellii (S. Watson) B. Boivin,,Amaranthaceae
AMPOP,AMVI4,Amaranthus viscidulus Greene,,Amaranthaceae
AMRE,,Amaranthus retroflexus L.,redroot amaranth,Amaranthaceae
AMRE,AMRES,Amaranthus retroflexus L. var. salicifolius I.M. Johnst.,,Amaranthaceae
AMSP,,Amaranthus spinosus L.,spiny amaranth,Amaranthaceae
AMTU,,Amaranthus tuberculatus (Moq.) Sauer,roughfruit amaranth,Amaranthaceae
AMTU,ACAL5,Acnida altissima (Riddell) Moq. ex Standl.,,Amaranthaceae
AMTU,ACALP,Acnida altissima (Riddell) Moq. ex Standl. var. prostrata (Uline & Bray) Fernald,,Amaranthaceae
AMTU,ACALS,Acnida altissima (Riddell) Moq. ex Standl. var. subnuda (S. Watson) Fernald,,Amaranthaceae
AMTU,ACCO8,Acnida concatenata (Moq.) Small,,Amaranthaceae
AMTU,ACSU,Acnida subnuda (S. Watson) Standl.,,Amaranthaceae
AMTU,ACTA,Acnida tamariscina auct. non (Nutt.) Alph. Wood,,Amaranthaceae
AMTU,ACTAP,Acnida tamariscina (Nutt.) Alph. Wood var. prostrata Uline & Bray,,Amaranthaceae
AMTU,ACTU,Acnida tuberculata Moq.,,Amaranthaceae
AMTU,AMAL5,Amaranthus altissimus Riddell,,Amaranthaceae
AMTU,AMAM7,Amaranthus ambigens Standl.,,Amaranthaceae
AMTU,AMRU,Amaranthus rudis Sauer,,Amaranthaceae
AMTU,AMTA3,Amaranthus tamariscinus auct. non Nutt.,,Amaranthaceae
AMTU,AMTUP,Amaranthus tuberculatus (Moq.) Sauer var. prostratus (Uline & Bray) B.L. Rob.,,Amaranthaceae
AMTU,AMTUS,Amaranthus tuberculatus (Moq.) Sauer var. subnudus S. Watson,,Amaranthaceae
AMVI,,Amaranthus viridis L.,slender amaranth,Amaranthaceae
AMVI,AMGR10,Amaranthus gracilis Desf.,,Amaranthaceae
AMVI,AMVI5,"Amaranthus viridus L., orth. var.",,Amaranthaceae
FRFL,,Froelichia floridana (Nutt.) Moq.,plains snakecotton,Amaranthaceae
FRFLC,,Froelichia floridana (Nutt.) Moq. var. campestris (Small) Fernald,plains snakecotton,Amaranthaceae
FRFLC,FRCA7,Froelichia campestris Small,,Amaranthaceae
FRGR3,,Froelichia gracilis (Hook.) Moq.,slender snakecotton,Amaranthaceae
FRGR3,FRBR2,Froelichia braunii Standl.,,Amaranthaceae
FRGR3,OPGR4,Oplotheca gracilis Hook.,,Amaranthaceae
FROEL,,Froelichia Moench,snakecotton,Amaranthaceae
GOLA2,,Gossypianthus lanuginosus (Poir.) Moq.,woolly cottonflower,Amaranthaceae
GOLAT,,Gossypianthus lanuginosus (Poir.) Moq. var. tenuiflorus (Hook.) Mears ex Henrickson,woolly cottonflower,Amaranthaceae
GOLAT,GOTE4,Gossypianthus tenuiflorus Hook.,,Amaranthaceae
GOLAT,GULAT,Guilleminea lanuginosa (Poir.) Hook. f. var. tenuiflora (Hook.) Mears,,Amaranthaceae
GOSSY2,,Gossypianthus Hook.,cottonflower,Amaranthaceae
IRESI,,Iresine P. Br.,bloodleaf,Amaranthaceae
IRRH,,Iresine rhizomatosa Standl.,Juda's bush,Amaranthaceae
IRRH,IRCE3,Iresine celosioides auct. non L.,,Amaranthaceae
COOB2,,Cotinus obovatus Raf.,American smoketree,Anacardiaceae
COOB2,COAM11,Cotinus americanus Nutt.,,Anacardiaceae
COTIN,,Cotinus Mill.,smoketree,Anacardiaceae
RHAR4,,Rhus aromatica Aiton,fragrant sumac,Anacardiaceae
RHARA2,,Rhus aromatica Aiton var. aromatica,fragrant sumac,Anacardiaceae
RHARA2,RHARI,Rhus aromatica Aiton var. illinoensis (Greene) Rehder,,Anacardiaceae
RHARA2,SCCR3,Schmaltzia crenata (Mill.) Greene,,Anacardiaceae
RHARS,,Rhus aromatica Aiton var. serotina (Greene) Rehder,fragrant sumac,Anacardiaceae
RHARS,RHARS2,Rhus aromatica Aiton ssp. serotina (Greene) R.E. Brooks,,Anacardiaceae
RHARS,RHTRS2,Rhus trilobata Nutt. var. serotina (Greene) F.A. Barkley,,Anacardiaceae
RHCO,,Rhus copallinum L.,winged sumac,Anacardiaceae
RHCO,RHCO17,"Rhus copallina L., orth. var.",,Anacardiaceae
RHCOL2,,Rhus copallinum L. var. latifolia Engl.,winged sumac,Anacardiaceae
RHCOL2,RHCOL5,"Rhus copallina L. var. latifolia Engl., orth. var.",,Anacardiaceae
RHGL,,Rhus glabra L.,smooth sumac,Anacardiaceae
RHGL,RHCA15,Rhus calophylla Greene,,Anacardiaceae
RHGL,RHGLC2,Rhus glabra L. var. cismontana (Greene) Cockerell,,Anacardiaceae
RHGL,RHGLL2,Rhus glabra L. var. laciniata Carrière,,Anacardiaceae
RHGL,RHGLO,Rhus glabra L. var. occidentalis Torr.,,Anacardiaceae
RHTR,,Rhus trilobata Nutt.,skunkbush sumac,Anacardiaceae
RHTRT,,Rhus trilobata Nutt. var. trilobata,skunkbush sumac,Anacardiaceae
RHTRT,RHARF2,Rhus aromatica Aiton ssp. flabelliformis (Shinners) R.E. Brooks,,Anacardiaceae
RHTRT,RHART,Rhus aromatica Aiton ssp. trilobata (Nutt.) W.A. Weber,,Anacardiaceae
RHTRT,RHARF,Rhus aromatica Aiton var. flabelliformis Shinners,,Anacardiaceae
RHTRT,RHART2,Rhus aromatica Aiton var. trilobata (Nutt.) A. Gray ex S. Watson,,Anacardiaceae
RHTRT,SCTR4,Schmaltzia trilobata (Nutt.) Small,,Anacardiaceae
RHUS,,Rhus L.,sumac,Anacardiaceae
TOPU2,,Toxicodendron pubescens Mill.,Atlantic poison oak,Anacardiaceae
TOPU2,RHAC,Rhus acutiloba Turcz.,,Anacardiaceae
TOPU2,RHTO7,Rhus toxicarium Salisb.,,Anacardiaceae
TOPU2,RHTO8,Rhus toxicodendron L.,,Anacardiaceae
TOPU2,TOQU,Toxicodendron quercifolium (Michx.) Greene,,Anacardiaceae
TOPU2,TOTO,Toxicodendron toxicarium (Salisb.) Gillis,,Anacardiaceae
TOPU2,TOTO2,"Toxicodendron toxicodendron (L.) Britton, nom. inval.",,Anacardiaceae
TORA2,,Toxicodendron radicans (L.) Kuntze,eastern poison ivy,Anacardiaceae
TORAN,,Toxicodendron radicans (L.) Kuntze ssp. negundo (Greene) Gillis,eastern poison ivy,Anacardiaceae
TORAN,TORAN2,Toxicodendron radicans (L.) Kuntze var. negundo (Greene) Reveal,,Anacardiaceae
TORAP,,Toxicodendron radicans (L.) Kuntze ssp. pubens (Engelm. ex S. Watson) Gillis,eastern poison ivy,Anacardiaceae
TORAP,TORAP2,Toxicodendron radicans (L.) Kuntze var. pubens (Engelm. ex S. Watson) Reveal,,Anacardiaceae
TORAR,,Toxicodendron radicans (L.) Kuntze ssp. radicans,eastern poison ivy,Anacardiaceae
TORAR,RHRA6,Rhus radicans L.,,Anacardiaceae
TORAR,RHRAL,Rhus radicans L. var. littoralis (Mearns) Deam,,Anacardiaceae
TORAR,RHRAM2,Rhus radicans L. var. malacotrichocarpa (A.H. Moore) Fernald,,Anacardiaceae
TORAR,TOVU,Toxicodendron vulgare Mill.,,Anacardiaceae
TOXIC,,Toxicodendron Mill.,poison oak,Anacardiaceae
ASIMI,,Asimina Adans.,pawpaw,Annonaceae
ASPA18,,Asimina parviflora (Michx.) Dunal,smallflower pawpaw,Annonaceae
ASTR,,Asimina triloba (L.) Dunal,pawpaw,Annonaceae
ASTR,ORAR5,"Orchidocarpum arietinum Michx., nom. inval.",,Annonaceae
AMBU,,Ammoselinum butleri (Engelm. ex S. Watson) J.M. Coult. & Rose,Butler's sandparsley,Apiaceae
AMMOS,,Ammoselinum Torr. & A. Gray,sandparsley,Apiaceae
ANCA14,,Anthriscus caucalis M. Bieb.,bur chervil,Apiaceae
ANCA14,ANNES,Anthriscus neglecta Boiss. & Reut. var. scandix (Scop.) Hyl.,,Apiaceae
ANCA14,ANSC8,"Anthriscus scandicina Mansf., nom. illeg.",,Apiaceae
ANETH,,Anethum L.,dill,Apiaceae
ANGEL,,Angelica L.,angelica,Apiaceae
ANGR2,,Anethum graveolens L.,dill,Apiaceae
ANTHR,,Anthriscus Pers.,chervil,Apiaceae
ANVE,,Angelica venenosa (Greenway) Fernald,hairy angelica,Apiaceae
ANVE,ANVI7,"Angelica villosa (Walter) Britton, Sterns & Poggenb.",,Apiaceae
BEER,,Berula erecta (Huds.) Coville,cutleaf waterparsnip,Apiaceae
BEER,BEERI2,Berula erecta (Huds.) Coville var. incisa (Torr.) Cronquist,,Apiaceae
BEER,BEIN3,Berula incisa (Torr.) G.N. Jones,,Apiaceae
BEER,BEPU6,Berula pusilla Fernald,,Apiaceae
BEER,SIER2,Siella erecta (Huds.) M. Pimen.,,Apiaceae
BERUL,,Berula Besser ex W.D.J. Koch,waterparsnip,Apiaceae
BIAM2,,Bifora americana Benth. & Hook. f. ex S. Watson,prairie bishop,Apiaceae
BIFOR,,Bifora Hoffm.,bishop,Apiaceae
BUPLE,,Bupleurum L.,bupleurum,Apiaceae
BURO,,Bupleurum rotundifolium L.,hare's ear,Apiaceae
CEER2,,Centella erecta (L. f.) Fernald,erect centella,Apiaceae
CEER2,CEAS5,Centella asiatica auct. non (L.) Urb.,,Apiaceae
CEER2,CERE5,Centella repanda (Pers.) Small,,Apiaceae
CENTE,,Centella L.,centella,Apiaceae
CHAER,,Chaerophyllum L.,chervil,Apiaceae
